TimeStep,Station_PM,occu
3961,7,0.062875
3961,8,
3961,9,0.04475
3961,10,
3961,11,0.11125
3961,12,
3961,13,0.08675
3961,14,0.06125
3961,15,0.078
3961,16,0.088
3962,0,0.08399999999999999
3962,1,0.06825
3962,2,
3962,3,
3962,4,0.08975
3962,5,
3962,6,
3962,7,0.042249999999999996
3962,8,
3962,9,0.079
3962,10,
3962,11,0.06475
3962,12,
3962,13,0.065125
3962,14,0.060125
3962,15,0.06812499999999999
3962,16,0.08700000000000001
3963,0,0.03875
3963,1,0.0695
3963,2,
3963,3,
3963,4,0.062875
3963,5,
3963,6,
3963,7,0.056249999999999994
3963,8,
3963,9,0.083375
3963,10,
3963,11,0.040125
3963,12,
3963,13,0.122125
3963,14,0.04533333333333334
3963,15,0.067125
3963,16,0.06987499999999999
3964,0,0.09725
3964,1,0.034
3964,2,
3964,3,
3964,4,0.055875
3964,5,
3964,6,
3964,7,0.107
3964,8,
3964,9,0.046375
3964,10,
3964,11,0.086375
3964,12,
3964,13,0.08249999999999999
3964,14,0.095375
3964,15,0.056999999999999995
3964,16,0.06487499999999999
3965,0,0.04975
3965,1,0.08224999999999999
3965,2,
3965,3,
3965,4,0.082875
3965,5,
3965,6,
3965,7,0.08850000000000001
3965,8,
3965,9,0.054000000000000006
3965,10,
3965,11,0.06875
3965,12,
3965,13,0.044875
3965,14,0.06
3965,15,0.11812500000000001
3965,16,0.05775
3966,0,0.09075
3966,1,0.041875
3966,2,
3966,3,
3966,4,0.067875
3966,5,
3966,6,
3966,7,0.051250000000000004
3966,8,
3966,9,0.103125
3966,10,
3966,11,0.0315
3966,12,
3966,13,0.082125
3966,14,0.044375
3966,15,0.075375
3966,16,0.1075
3967,0,0.063875
3967,1,0.074125
3967,2,
3967,3,
3967,4,0.042875
3967,5,
3967,6,
3967,7,0.08566666666666667
3967,8,
3967,9,0.13
3967,10,
3967,11,0.075
3967,12,
3967,13,0.08025
3967,14,0.087
3967,15,0.0495
3967,16,0.06475
3968,0,0.0835
3968,1,0.0525
3968,2,
3968,3,
3968,4,0.052625000000000005
3968,5,
3968,6,
3968,7,0.084625
3968,8,
3968,9,0.052625
3968,10,
3968,11,0.09362500000000001
3968,12,
3968,13,0.030875
3968,14,0.04025
3968,15,0.10037499999999999
3968,16,0.0525
3969,0,0.03325
3969,1,0.065875
3969,2,
3969,3,
3969,4,0.05775
3969,5,
3969,6,
3969,7,0.037
3969,8,
3969,9,0.1055
3969,10,
3969,11,0.115875
3969,12,
3969,13,0.077
3969,14,0.044875
3969,15,0.046
3969,16,0.09775
3970,0,0.08612500000000001
3970,1,0.029625
3970,2,
3970,3,
3970,4,0.0685
3970,5,
3970,6,
3970,7,0.077625
3970,8,
3970,9,0.10262500000000001
3970,10,
3970,11,0.058499999999999996
3970,12,
3970,13,0.08
3970,14,0.06075
3970,15,0.0485
3970,16,0.045
3971,0,0.11625
3971,1,0.06875
3971,2,
3971,3,
3971,4,0.053375
3971,5,
3971,6,
3971,7,0.058
3971,8,
3971,9,0.06175
3971,10,
3971,11,0.10600000000000001
3971,12,
3971,13,0.1245
3971,14,0.06875
3971,15,0.07075
3971,16,0.06225
3972,0,0.10950000000000001
3972,1,0.10825
3972,2,
3972,3,
3972,4,0.084125
3972,5,
3972,6,
3972,7,0.085875
3972,8,
3972,9,0.08637500000000001
3972,10,
3972,11,0.10475000000000001
3972,12,
3972,13,0.06799999999999999
3972,14,0.07849999999999999
3972,15,0.073625
3972,16,0.076875
3973,0,0.09050000000000001
3973,1,0.08225
3973,2,
3973,3,
3973,4,0.045625
3973,5,
3973,6,
3973,7,0.081875
3973,8,
3973,9,0.068125
3973,10,
3973,11,0.051875000000000004
3973,12,
3973,13,0.103375
3973,14,0.071875
3973,15,0.09912499999999999
3973,16,0.0685
3974,0,0.06937499999999999
3974,1,0.07275000000000001
3974,2,
3974,3,
3974,4,0.042874999999999996
3974,5,
3974,6,
3974,7,0.084625
3974,8,
3974,9,0.082125
3974,10,
3974,11,0.06425
3974,12,
3974,13,0.138375
3974,14,0.08650000000000001
3974,15,0.08224999999999999
3974,16,0.10525
3975,0,0.082375
3975,1,0.056625
3975,2,
3975,3,
3975,4,0.090375
3975,5,
3975,6,
3975,7,0.058750000000000004
3975,8,
3975,9,0.107625
3975,10,
3975,11,0.090125
3975,12,
3975,13,0.054125
3975,14,0.07525000000000001
3975,15,0.08199999999999999
3975,16,0.09137500000000001
3976,0,0.09575
3976,1,0.075875
3976,2,
3976,3,
3976,4,0.0885
3976,5,
3976,6,
3976,7,0.05425000000000001
3976,8,
3976,9,0.07525000000000001
3976,10,
3976,11,0.07375000000000001
3976,12,
3976,13,0.06425
3976,14,0.040875
3976,15,0.1165
3976,16,0.08762500000000001
3977,0,0.042124999999999996
3977,1,0.0745
3977,2,
3977,3,
3977,4,0.08225
3977,5,
3977,6,
3977,7,0.08737500000000001
3977,8,
3977,9,0.09187500000000001
3977,10,
3977,11,0.092375
3977,12,
3977,13,0.10062499999999999
3977,14,0.052000000000000005
3977,15,0.044
3977,16,0.12575
3978,0,0.038375
3978,1,0.028999999999999998
3978,2,
3978,3,
3978,4,0.05575
3978,5,
3978,6,
3978,7,0.11816666666666668
3978,8,
3978,9,0.0645
3978,10,
3978,11,0.08574999999999999
3978,12,
3978,13,0.094875
3978,14,0.101625
3978,15,0.0645
3978,16,0.036250000000000004
3979,0,0.07325000000000001
3979,1,0.034875
3979,2,
3979,3,
3979,4,0.067625
3979,5,
3979,6,
3979,7,0.09033333333333333
3979,8,
3979,9,0.07425000000000001
3979,10,
3979,11,0.094625
3979,12,
3979,13,0.072125
3979,14,0.05933333333333333
3979,15,0.090625
3979,16,0.06999999999999999
3980,0,0.06625
3980,1,0.058124999999999996
3980,2,
3980,3,
3980,4,0.072125
3980,5,
3980,6,
3980,7,0.090625
3980,8,
3980,9,0.153125
3980,10,
3980,11,0.085125
3980,12,
3980,13,0.0925
3980,14,0.061375
3980,15,0.0955
3980,16,0.092875
3981,0,0.0535
3981,1,0.0495
3981,2,
3981,3,
3981,4,0.048375
3981,5,
3981,6,
3981,7,0.064875
3981,8,
3981,9,0.1115
3981,10,
3981,11,0.06025
3981,12,
3981,13,0.10325
3981,14,0.074875
3981,15,0.06799999999999999
3981,16,0.083625
3982,0,0.063375
3982,1,0.056
3982,2,
3982,3,
3982,4,0.038625
3982,5,
3982,6,
3982,7,0.097125
3982,8,
3982,9,0.11
3982,10,
3982,11,0.121
3982,12,
3982,13,0.085625
3982,14,0.078875
3982,15,0.075
3982,16,0.07087500000000001
3983,0,0.035375
3983,1,0.0445
3983,2,
3983,3,
3983,4,0.047
3983,5,
3983,6,
3983,7,0.052375
3983,8,
3983,9,0.068625
3983,10,
3983,11,0.11750000000000001
3983,12,
3983,13,0.060875
3983,14,0.065
3983,15,0.1035
3983,16,0.077625
3984,0,0.05825
3984,1,0.02975
3984,2,
3984,3,
3984,4,0.05175
3984,5,
3984,6,
3984,7,0.03900000000000001
3984,8,
3984,9,0.115
3984,10,
3984,11,0.0935
3984,12,
3984,13,0.11462499999999999
3984,14,0.051125000000000004
3984,15,0.085125
3984,16,0.10837499999999999
3985,0,0.053000000000000005
3985,1,0.047625
3985,2,
3985,3,
3985,4,0.0645
3985,5,
3985,6,
3985,7,0.05833333333333333
3985,8,
3985,9,0.050749999999999997
3985,10,
3985,11,0.076
3985,12,
3985,13,0.0975
3985,14,0.093625
3985,15,0.046875
3985,16,0.08275
3986,0,0.1125
3986,1,0.043375
3986,2,
3986,3,
3986,4,0.05925
3986,5,
3986,6,
3986,7,0.057124999999999995
3986,8,
3986,9,0.08487499999999999
3986,10,
3986,11,0.1185
3986,12,
3986,13,0.136625
3986,14,0.073125
3986,15,0.116125
3986,16,0.0565
3987,0,0.0655
3987,1,0.09875
3987,2,
3987,3,
3987,4,0.03175
3987,5,
3987,6,
3987,7,0.06
3987,8,
3987,9,0.055875
3987,10,
3987,11,0.065375
3987,12,
3987,13,0.0625
3987,14,0.094875
3987,15,0.065375
3987,16,0.11787500000000001
3988,0,0.077
3988,1,0.048
3988,2,
3988,3,
3988,4,0.0495
3988,5,
3988,6,
3988,7,0.095
3988,8,
3988,9,0.08075
3988,10,
3988,11,0.0955
3988,12,
3988,13,0.114
3988,14,0.06225
3988,15,0.14300000000000002
3988,16,0.06525
3989,0,0.05375
3989,1,0.06075
3989,2,
3989,3,
3989,4,0.0345
3989,5,
3989,6,
3989,7,0.046625
3989,8,
3989,9,0.065125
3989,10,
3989,11,0.061625
3989,12,
3989,13,0.06525
3989,14,0.08374999999999999
3989,15,0.07775
3989,16,0.127125
3990,0,0.084625
3990,1,0.05225
3990,2,
3990,3,
3990,4,0.07975
3990,5,
3990,6,
3990,7,0.0395
3990,8,
3990,9,0.074625
3990,10,
3990,11,0.064875
3990,12,
3990,13,0.10825
3990,14,0.058750000000000004
3990,15,0.08937500000000001
3990,16,0.071875
3991,0,0.13
3991,1,0.054375
3991,2,
3991,3,
3991,4,0.057125
3991,5,
3991,6,
3991,7,0.05175
3991,8,
3991,9,0.06837499999999999
3991,10,
3991,11,0.08925
3991,12,
3991,13,0.07125
3991,14,0.070375
3991,15,0.06375
3991,16,0.078
3992,0,0.05783333333333333
3992,1,0.12533333333333332
3992,2,
3992,3,
3992,4,0.06316666666666666
3992,5,
3992,6,
3992,7,0.08216666666666667
3992,8,
3992,9,0.055
3992,10,
3992,11,0.057333333333333326
3992,12,
3992,13,0.07133333333333335
3992,14,0.05983333333333334
3992,15,0.09666666666666666
3992,16,0.09149999999999998
3993,0,0.05975
3993,1,0.05775
3993,2,
3993,3,
3993,4,0.042624999999999996
3993,5,
3993,6,
3993,7,0.05875
3993,8,
3993,9,0.068
3993,10,
3993,11,0.06775
3993,12,
3993,13,0.108
3993,14,0.063
3993,15,0.0525
3993,16,0.10975
3994,0,0.093
3994,1,0.054
3994,2,
3994,3,
3994,4,0.064375
3994,5,
3994,6,
3994,7,0.07216666666666667
3994,8,
3994,9,0.06775
3994,10,
3994,11,0.058499999999999996
3994,12,
3994,13,0.060125
3994,14,0.060875
3994,15,0.079375
3994,16,0.059
3995,0,0.05625
3995,1,0.072
3995,2,
3995,3,
3995,4,0.062625
3995,5,
3995,6,
3995,7,0.070875
3995,8,
3995,9,0.11
3995,10,
3995,11,0.069
3995,12,
3995,13,0.06175
3995,14,0.0675
3995,15,0.074
3995,16,0.094625
3996,0,0.0725
3996,1,0.043625
3996,2,
3996,3,
3996,4,0.10075
3996,5,
3996,6,
3996,7,0.069375
3996,8,
3996,9,0.087
3996,10,
3996,11,0.08825000000000001
3996,12,
3996,13,0.078
3996,14,0.039625
3996,15,0.07287500000000001
3996,16,0.062625
3997,0,0.10137499999999999
3997,1,0.06125
3997,2,
3997,3,
3997,4,0.06375
3997,5,
3997,6,
3997,7,0.079125
3997,8,
3997,9,0.072875
3997,10,
3997,11,0.09037500000000001
3997,12,
3997,13,0.05325
3997,14,0.06887499999999999
3997,15,0.050499999999999996
3997,16,0.078375
3998,0,0.06425
3998,1,0.080125
3998,2,
3998,3,
3998,4,0.057249999999999995
3998,5,
3998,6,
3998,7,0.059875
3998,8,
3998,9,0.076875
3998,10,
3998,11,0.085375
3998,12,
3998,13,0.11399999999999999
3998,14,0.06175
3998,15,0.08225
3998,16,0.060250000000000005
3999,0,0.1365
3999,1,0.042375
3999,2,
3999,3,
3999,4,0.04525
3999,5,
3999,6,
3999,7,0.13125
3999,8,
3999,9,0.094
3999,10,
3999,11,0.072125
3999,12,
3999,13,0.10025
3999,14,0.09216666666666667
3999,15,0.050624999999999996
3999,16,0.067875
4000,0,0.07825
4000,1,0.122125
4000,2,
4000,3,
4000,4,0.053625
4000,5,
4000,6,
4000,7,0.07925
4000,8,
4000,9,0.064375
4000,10,
4000,11,0.11862500000000001
4000,12,
4000,13,0.0805
4000,14,0.080375
4000,15,0.121875
4000,16,0.06275
4001,0,0.059875
4001,1,0.06575
4001,2,
4001,3,
4001,4,0.10300000000000001
4001,5,
4001,6,
4001,7,0.051250000000000004
4001,8,
4001,9,0.09775
4001,10,
4001,11,0.08637500000000001
4001,12,
4001,13,0.07225
4001,14,0.053625
4001,15,0.08750000000000001
4001,16,0.122875
4002,0,0.06975
4002,1,0.049
4002,2,
4002,3,
4002,4,0.054625
4002,5,
4002,6,
4002,7,0.039625
4002,8,
4002,9,0.14650000000000002
4002,10,
4002,11,0.06475
4002,12,
4002,13,0.107
4002,14,0.0465
4002,15,0.06675
4002,16,0.08562499999999999
4003,0,0.094625
4003,1,0.05175
4003,2,
4003,3,
4003,4,0.05775
4003,5,
4003,6,
4003,7,0.10750000000000001
4003,8,
4003,9,0.0695
4003,10,
4003,11,0.07575000000000001
4003,12,
4003,13,0.09612499999999999
4003,14,0.100125
4003,15,0.057125
4003,16,0.072625
4004,0,0.062625
4004,1,0.079125
4004,2,
4004,3,
4004,4,0.097625
4004,5,
4004,6,
4004,7,0.07525
4004,8,
4004,9,0.047
4004,10,
4004,11,0.141125
4004,12,
4004,13,0.06862499999999999
4004,14,0.06875
4004,15,0.12675
4004,16,0.053000000000000005
4005,0,0.077375
4005,1,0.053
4005,2,
4005,3,
4005,4,0.03875
4005,5,
4005,6,
4005,7,0.056375
4005,8,
4005,9,0.064375
4005,10,
4005,11,0.06925
4005,12,
4005,13,0.073
4005,14,0.060125
4005,15,0.077625
4005,16,0.1215
4006,0,0.0825
4006,1,0.063625
4006,2,
4006,3,
4006,4,0.063
4006,5,
4006,6,
4006,7,0.109625
4006,8,
4006,9,0.140375
4006,10,
4006,11,0.055875
4006,12,
4006,13,0.113375
4006,14,0.0755
4006,15,0.06825
4006,16,0.08612500000000001
4007,0,0.06912499999999999
4007,1,0.064875
4007,2,
4007,3,
4007,4,0.056749999999999995
4007,5,
4007,6,
4007,7,0.078
4007,8,
4007,9,0.0665
4007,10,
4007,11,0.1085
4007,12,
4007,13,0.088375
4007,14,0.094
4007,15,0.091
4007,16,0.065625
4008,0,0.06675
4008,1,0.05425
4008,2,
4008,3,
4008,4,0.053625
4008,5,
4008,6,
4008,7,0.07
4008,8,
4008,9,0.091125
4008,10,
4008,11,0.14875
4008,12,
4008,13,0.057499999999999996
4008,14,0.050875
4008,15,0.081125
4008,16,0.09762499999999999
4009,0,0.07275
4009,1,0.0625
4009,2,
4009,3,
4009,4,0.07200000000000001
4009,5,
4009,6,
4009,7,0.066
4009,8,
4009,9,0.125625
4009,10,
4009,11,0.08116666666666666
4009,12,
4009,13,0.063
4009,14,0.037375
4009,15,0.090625
4009,16,0.073625
4010,0,0.104375
4010,1,0.054125
4010,2,
4010,3,
4010,4,0.055625
4010,5,
4010,6,
4010,7,0.057749999999999996
4010,8,
4010,9,0.06862499999999999
4010,10,
4010,11,0.09
4010,12,
4010,13,0.14975
4010,14,0.078125
4010,15,0.046
4010,16,0.08937500000000001
4011,0,0.06712499999999999
4011,1,0.08862500000000001
4011,2,
4011,3,
4011,4,0.06412500000000002
4011,5,
4011,6,
4011,7,0.061125
4011,8,
4011,9,0.09725
4011,10,
4011,11,0.110875
4011,12,
4011,13,0.107625
4011,14,0.109125
4011,15,0.07825
4011,16,0.04375
4012,0,0.1055
4012,1,0.05675
4012,2,
4012,3,
4012,4,0.054125
4012,5,
4012,6,
4012,7,0.091125
4012,8,
4012,9,0.037
4012,10,
4012,11,0.06875
4012,12,
4012,13,0.082
4012,14,0.070125
4012,15,0.12362500000000001
4012,16,0.056999999999999995
4013,0,0.11862500000000001
4013,1,0.091625
4013,2,
4013,3,
4013,4,0.049625
4013,5,
4013,6,
4013,7,0.05825
4013,8,
4013,9,0.081875
4013,10,
4013,11,0.08812500000000001
4013,12,
4013,13,0.129625
4013,14,0.072375
4013,15,0.106875
4013,16,0.11562499999999999
4014,0,0.1275
4014,1,0.0925
4014,2,
4014,3,
4014,4,0.07625
4014,5,
4014,6,
4014,7,0.0735
4014,8,
4014,9,0.09775
4014,10,
4014,11,0.060875
4014,12,
4014,13,0.096875
4014,14,0.09137500000000001
4014,15,0.081375
4014,16,0.152625
4015,0,0.072125
4015,1,0.11475
4015,2,
4015,3,
4015,4,0.07175000000000001
4015,5,
4015,6,
4015,7,0.06937499999999999
4015,8,
4015,9,0.07575
4015,10,
4015,11,0.0685
4015,12,
4015,13,0.055625
4015,14,0.064625
4015,15,0.078625
4015,16,0.071375
4016,0,0.08475
4016,1,0.04725
4016,2,
4016,3,
4016,4,0.048625
4016,5,
4016,6,
4016,7,0.072125
4016,8,
4016,9,0.082125
4016,10,
4016,11,0.09775
4016,12,
4016,13,0.087875
4016,14,0.058124999999999996
4016,15,0.114
4016,16,0.07600000000000001
4017,0,0.09825
4017,1,0.073
4017,2,
4017,3,
4017,4,0.09500000000000001
4017,5,
4017,6,
4017,7,0.09912499999999999
4017,8,
4017,9,0.069625
4017,10,
4017,11,0.085875
4017,12,
4017,13,0.0685
4017,14,0.065625
4017,15,0.057124999999999995
4017,16,0.132625
4018,0,0.073125
4018,1,0.0835
4018,2,
4018,3,
4018,4,0.093625
4018,5,
4018,6,
4018,7,0.051750000000000004
4018,8,
4018,9,0.08887500000000001
4018,10,
4018,11,0.062
4018,12,
4018,13,0.09200000000000001
4018,14,0.063375
4018,15,0.087125
4018,16,0.061125
4019,0,0.081
4019,1,0.05975
4019,2,
4019,3,
4019,4,0.091125
4019,5,
4019,6,
4019,7,0.088
4019,8,
4019,9,0.093625
4019,10,
4019,11,0.070125
4019,12,
4019,13,0.089375
4019,14,0.075375
4019,15,0.068375
4019,16,0.077125
4020,0,0.10200000000000001
4020,1,0.06525
4020,2,
4020,3,
4020,4,0.059
4020,5,
4020,6,
4020,7,0.098
4020,8,
4020,9,0.110625
4020,10,
4020,11,0.1015
4020,12,
4020,13,0.07100000000000001
4020,14,0.06962499999999999
4020,15,0.071375
4020,16,0.07
4021,0,0.062375
4021,1,0.09125
4021,2,
4021,3,
4021,4,0.080625
4021,5,
4021,6,
4021,7,0.14200000000000002
4021,8,
4021,9,0.05475
4021,10,
4021,11,0.093875
4021,12,
4021,13,0.064125
4021,14,0.041124999999999995
4021,15,0.091625
4021,16,0.07825
4022,0,0.09925
4022,1,0.05225
4022,2,
4022,3,
4022,4,0.067
4022,5,
4022,6,
4022,7,0.0785
4022,8,
4022,9,0.108125
4022,10,
4022,11,0.09125
4022,12,
4022,13,0.110375
4022,14,0.045875
4022,15,0.05525
4022,16,0.08825000000000001
4023,0,0.094125
4023,1,0.0815
4023,2,
4023,3,
4023,4,0.062125
4023,5,
4023,6,
4023,7,0.069875
4023,8,
4023,9,0.14850000000000002
4023,10,
4023,11,0.074
4023,12,
4023,13,0.0865
4023,14,0.09337500000000001
4023,15,0.053250000000000006
4023,16,0.055875
4024,0,0.05750000000000001
4024,1,0.07150000000000001
4024,2,
4024,3,
4024,4,0.0985
4024,5,
4024,6,
4024,7,0.106125
4024,8,
4024,9,0.09437500000000001
4024,10,
4024,11,0.08775
4024,12,
4024,13,0.109625
4024,14,0.0835
4024,15,0.10087499999999999
4024,16,0.054375
4025,0,0.12725
4025,1,0.050625
4025,2,
4025,3,
4025,4,0.0555
4025,5,
4025,6,
4025,7,0.06575
4025,8,
4025,9,0.092375
4025,10,
4025,11,0.13
4025,12,
4025,13,0.08574999999999999
4025,14,0.076
4025,15,0.10125
4025,16,0.10375000000000001
4026,0,0.0775
4026,1,0.09775
4026,2,
4026,3,
4026,4,0.048
4026,5,
4026,6,
4026,7,0.113875
4026,8,
4026,9,0.10675
4026,10,
4026,11,0.0995
4026,12,
4026,13,0.079
4026,14,0.059375
4026,15,0.098
4026,16,0.11375
4027,0,0.082125
4027,1,0.06762499999999999
4027,2,
4027,3,
4027,4,0.084625
4027,5,
4027,6,
4027,7,0.08299999999999999
4027,8,
4027,9,0.080375
4027,10,
4027,11,0.0975
4027,12,
4027,13,0.109875
4027,14,0.073375
4027,15,0.064125
4027,16,0.09675
4028,0,0.12575
4028,1,0.058499999999999996
4028,2,
4028,3,
4028,4,0.058625
4028,5,
4028,6,
4028,7,0.054
4028,8,
4028,9,0.0755
4028,10,
4028,11,0.1195
4028,12,
4028,13,0.12225
4028,14,0.108375
4028,15,0.07975
4028,16,0.06375
4029,0,0.091375
4029,1,0.08816666666666666
4029,2,
4029,3,
4029,4,0.091
4029,5,
4029,6,
4029,7,0.08762500000000001
4029,8,
4029,9,0.14250000000000002
4029,10,
4029,11,0.076
4029,12,
4029,13,0.09125
4029,14,0.101875
4029,15,0.08725
4029,16,0.087
4030,0,0.08937500000000001
4030,1,0.091375
4030,2,
4030,3,
4030,4,0.076625
4030,5,
4030,6,
4030,7,0.068
4030,8,
4030,9,0.07875
4030,10,
4030,11,0.089625
4030,12,
4030,13,0.08762500000000001
4030,14,0.075875
4030,15,0.14075
4030,16,0.081125
4031,0,0.092875
4031,1,0.071625
4031,2,
4031,3,
4031,4,0.07716666666666666
4031,5,
4031,6,
4031,7,0.083875
4031,8,
4031,9,0.078625
4031,10,
4031,11,0.124375
4031,12,
4031,13,0.105875
4031,14,0.06775
4031,15,0.096
4031,16,0.14075
4032,0,0.15725
4032,1,0.08225
4032,2,
4032,3,
4032,4,0.07125
4032,5,
4032,6,
4032,7,0.11025
4032,8,
4032,9,0.07550000000000001
4032,10,
4032,11,0.083125
4032,12,
4032,13,0.084125
4032,14,0.074125
4032,15,0.074375
4032,16,0.111625
4033,0,0.056
4033,1,0.109375
4033,2,
4033,3,
4033,4,0.085875
4033,5,
4033,6,
4033,7,0.055625
4033,8,
4033,9,0.10925
4033,10,
4033,11,0.096125
4033,12,
4033,13,0.1255
4033,14,0.08462499999999999
4033,15,0.088625
4033,16,0.066375
4034,0,0.052750000000000005
4034,1,0.066
4034,2,
4034,3,
4034,4,0.07137500000000001
4034,5,
4034,6,
4034,7,0.083375
4034,8,
4034,9,0.096
4034,10,
4034,11,0.090125
4034,12,
4034,13,0.10175000000000001
4034,14,0.098125
4034,15,0.086875
4034,16,0.09125
4035,0,0.051375000000000004
4035,1,0.036250000000000004
4035,2,
4035,3,
4035,4,0.055375
4035,5,
4035,6,
4035,7,0.09987499999999999
4035,8,
4035,9,0.0895
4035,10,
4035,11,0.12212500000000001
4035,12,
4035,13,0.0965
4035,14,0.08762500000000001
4035,15,0.112625
4035,16,0.093
4036,0,0.08124999999999999
4036,1,0.044375
4036,2,
4036,3,
4036,4,0.0975
4036,5,
4036,6,
4036,7,0.108375
4036,8,
4036,9,0.08474999999999999
4036,10,
4036,11,0.103875
4036,12,
4036,13,0.1035
4036,14,0.081
4036,15,0.10325000000000001
4036,16,0.113375
4037,0,0.108875
4037,1,0.061625
4037,2,
4037,3,
4037,4,0.08325
4037,5,
4037,6,
4037,7,0.06899999999999999
4037,8,
4037,9,0.094625
4037,10,
4037,11,0.074375
4037,12,
4037,13,0.11325
4037,14,0.07875
4037,15,0.07200000000000001
4037,16,0.096875
4038,0,0.075375
4038,1,0.085625
4038,2,
4038,3,
4038,4,0.05475
4038,5,
4038,6,
4038,7,0.05375
4038,8,
4038,9,0.145125
4038,10,
4038,11,0.1045
4038,12,
4038,13,0.086
4038,14,0.09175
4038,15,0.11875
4038,16,0.068125
4039,0,0.0815
4039,1,0.07012499999999999
4039,2,
4039,3,
4039,4,0.0345
4039,5,
4039,6,
4039,7,0.15787500000000002
4039,8,
4039,9,0.076125
4039,10,
4039,11,0.080625
4039,12,
4039,13,0.09087500000000001
4039,14,0.084375
4039,15,0.112125
4039,16,0.125625
4040,0,0.062375
4040,1,0.0625
4040,2,
4040,3,
4040,4,0.064
4040,5,
4040,6,
4040,7,0.10575000000000001
4040,8,
4040,9,0.072625
4040,10,
4040,11,0.137
4040,12,
4040,13,0.08662500000000001
4040,14,0.046125
4040,15,0.0615
4040,16,0.10287500000000001
4041,0,0.091625
4041,1,0.051875000000000004
4041,2,
4041,3,
4041,4,0.064625
4041,5,
4041,6,
4041,7,0.043375000000000004
4041,8,
4041,9,0.091375
4041,10,
4041,11,0.07925
4041,12,
4041,13,0.105125
4041,14,0.08875
4041,15,0.094125
4041,16,0.062
4042,0,0.105625
4042,1,0.079
4042,2,
4042,3,
4042,4,0.08625
4042,5,
4042,6,
4042,7,0.06675
4042,8,
4042,9,0.1615
4042,10,
4042,11,0.063875
4042,12,
4042,13,0.10850000000000001
4042,14,0.081125
4042,15,0.062875
4042,16,0.0975
4043,0,0.079125
4043,1,0.07425
4043,2,
4043,3,
4043,4,0.08449999999999999
4043,5,
4043,6,
4043,7,0.066625
4043,8,
4043,9,0.079
4043,10,
4043,11,0.083
4043,12,
4043,13,0.106625
4043,14,0.093125
4043,15,0.113875
4043,16,0.055749999999999994
4044,0,0.076625
4044,1,0.065375
4044,2,
4044,3,
4044,4,0.042375
4044,5,
4044,6,
4044,7,0.09025
4044,8,
4044,9,0.054875
4044,10,
4044,11,0.165625
4044,12,
4044,13,0.0565
4044,14,0.054375
4044,15,0.097625
4044,16,0.12037500000000001
4045,0,0.08
4045,1,0.062375
4045,2,
4045,3,
4045,4,0.05975
4045,5,
4045,6,
4045,7,0.105375
4045,8,
4045,9,0.08525
4045,10,
4045,11,0.09
4045,12,
4045,13,0.083625
4045,14,0.0625
4045,15,0.087
4045,16,0.091375
4046,0,0.083125
4046,1,0.064125
4046,2,
4046,3,
4046,4,0.06737499999999999
4046,5,
4046,6,
4046,7,0.097375
4046,8,
4046,9,0.083
4046,10,
4046,11,0.06275
4046,12,
4046,13,0.12475
4046,14,0.067
4046,15,0.060125
4046,16,0.105875
4047,0,0.096125
4047,1,0.079
4047,2,
4047,3,
4047,4,0.080375
4047,5,
4047,6,
4047,7,0.065
4047,8,
4047,9,0.093
4047,10,
4047,11,0.07075000000000001
4047,12,
4047,13,0.148375
4047,14,0.105625
4047,15,0.08075
4047,16,0.057374999999999995
4048,0,0.07975
4048,1,0.071875
4048,2,
4048,3,
4048,4,0.04
4048,5,
4048,6,
4048,7,0.05883333333333333
4048,8,
4048,9,0.112625
4048,10,
4048,11,0.0755
4048,12,
4048,13,0.076375
4048,14,0.09375
4048,15,0.10625
4048,16,0.0805
4049,0,0.049375
4049,1,0.07125000000000001
4049,2,
4049,3,
4049,4,0.067
4049,5,
4049,6,
4049,7,0.110125
4049,8,
4049,9,0.082875
4049,10,
4049,11,0.09225
4049,12,
4049,13,0.076
4049,14,0.0555
4049,15,0.137875
4049,16,0.09937499999999999
4050,0,0.047875
4050,1,0.037625000000000006
4050,2,
4050,3,
4050,4,0.08466666666666667
4050,5,
4050,6,
4050,7,0.05349999999999999
4050,8,
4050,9,0.06887499999999999
4050,10,
4050,11,0.109125
4050,12,
4050,13,0.076875
4050,14,0.067375
4050,15,0.0665
4050,16,0.140625
4051,0,0.036625000000000005
4051,1,0.034249999999999996
4051,2,
4051,3,
4051,4,0.08966666666666667
4051,5,
4051,6,
4051,7,0.07875
4051,8,
4051,9,0.08025
4051,10,
4051,11,0.095375
4051,12,
4051,13,0.1015
4051,14,0.076125
4051,15,0.07875
4051,16,0.058875
4052,0,0.017125
4052,1,0.033625
4052,2,
4052,3,
4052,4,0.049125
4052,5,
4052,6,
4052,7,0.094375
4052,8,
4052,9,0.1015
4052,10,
4052,11,0.061375
4052,12,
4052,13,0.097125
4052,14,0.0675
4052,15,0.074875
4052,16,0.088375
4053,0,0.031
4053,1,0.013999999999999999
4053,2,
4053,3,
4053,4,0.07075000000000001
4053,5,
4053,6,
4053,7,0.070625
4053,8,
4053,9,0.077625
4053,10,
4053,11,0.0885
4053,12,
4053,13,0.113125
4053,14,0.081125
4053,15,0.085
4053,16,0.06887499999999999
4054,0,0.026625000000000003
4054,1,0.024625
4054,2,
4054,3,
4054,4,0.034875
4054,5,
4054,6,
4054,7,0.06766666666666667
4054,8,
4054,9,0.10062499999999999
4054,10,
4054,11,0.096625
